name,category,mana_color_style,mana_color_code,mana_cost,energy_cost,art_path,frame_path,mana_icon_path,image_prompt,output_path,card_set,frame_type,video_prompt,video_path
Wave Seraph,CREATURE,Azure Magic,AZURE,5,1,art/AZURE/CREATURE/wave-seraph.png,frames/common_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Wave Seraph, creature type, azure mana theme",output/wave-seraph.png,Open Portal Enhanced,common_creature_frame,"Animated version of Wave Seraph, subtle magical effects, 3-second loop",videos/creature/wave-seraph.mp4
Crystal Voyager,CREATURE,Azure Magic,AZURE,4,1,art/AZURE/CREATURE/crystal-voyager.png,frames/common_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Crystal Voyager, creature type, azure mana theme",output/crystal-voyager.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Crystal Voyager, subtle magical effects, 3-second loop",videos/creature/crystal-voyager.mp4
Echo Seraph,CREATURE,Azure Magic,AZURE,4,1,art/AZURE/CREATURE/echo-seraph.png,frames/common_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Echo Seraph, creature type, azure mana theme",output/echo-seraph.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Echo Seraph, subtle magical effects, 3-second loop",videos/creature/echo-seraph.mp4
Star Voyager,CREATURE,Azure Magic,AZURE,3,1,art/AZURE/CREATURE/star-voyager.png,frames/common_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Star Voyager, creature type, azure mana theme",output/star-voyager.png,Open Portal Enhanced,common_creature_frame,"Animated version of Star Voyager, subtle magical effects, 3-second loop",videos/creature/star-voyager.mp4
Mist Manta,CREATURE,Azure Magic,AZURE,6,2,art/AZURE/CREATURE/mist-manta.png,frames/rare_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Mist Manta, creature type, azure mana theme",output/mist-manta.png,Open Portal Enhanced,common_creature_frame,"Animated version of Mist Manta, subtle magical effects, 3-second loop",videos/creature/mist-manta.mp4
Aether Leviathan,CREATURE,Azure Magic,AZURE,7,3,art/AZURE/CREATURE/aether-leviathan.png,frames/rare_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Aether Leviathan, creature type, azure mana theme",output/aether-leviathan.png,Open Portal Enhanced,common_creature_frame,"Animated version of Aether Leviathan, subtle magical effects, 3-second loop",videos/creature/aether-leviathan.mp4
Crystal Seeker,CREATURE,Azure Magic,AZURE,3,1,art/AZURE/CREATURE/crystal-seeker.png,frames/common_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Crystal Seeker, creature type, azure mana theme",output/crystal-seeker.png,Open Portal Enhanced,common_creature_frame,"Animated version of Crystal Seeker, subtle magical effects, 3-second loop",videos/creature/crystal-seeker.mp4
Frost Strider,CREATURE,Azure Magic,AZURE,4,1,art/AZURE/CREATURE/frost-strider.png,frames/common_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Frost Strider, creature type, azure mana theme",output/frost-strider.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Frost Strider, subtle magical effects, 3-second loop",videos/creature/frost-strider.mp4
Star Sage,CREATURE,Azure Magic,AZURE,5,1,art/AZURE/CREATURE/star-sage.png,frames/common_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Star Sage, creature type, azure mana theme",output/star-sage.png,Open Portal Enhanced,common_creature_frame,"Animated version of Star Sage, subtle magical effects, 3-second loop",videos/creature/star-sage.mp4
Aether Strider,CREATURE,Azure Magic,AZURE,6,2,art/AZURE/CREATURE/aether-strider.png,frames/rare_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Aether Strider, creature type, azure mana theme",output/aether-strider.png,Open Portal Enhanced,common_creature_frame,"Animated version of Aether Strider, subtle magical effects, 3-second loop",videos/creature/aether-strider.mp4
Tide Warden,CREATURE,Azure Magic,AZURE,4,1,art/AZURE/CREATURE/tide-warden.png,frames/common_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Tide Warden, creature type, azure mana theme",output/tide-warden.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Tide Warden, subtle magical effects, 3-second loop",videos/creature/tide-warden.mp4
Mist Ray,CREATURE,Azure Magic,AZURE,3,1,art/AZURE/CREATURE/mist-ray.png,frames/common_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Mist Ray, creature type, azure mana theme",output/mist-ray.png,Open Portal Enhanced,common_creature_frame,"Animated version of Mist Ray, subtle magical effects, 3-second loop",videos/creature/mist-ray.mp4
Crystal Ray,CREATURE,Azure Magic,AZURE,7,3,art/AZURE/CREATURE/crystal-ray.png,frames/rare_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Crystal Ray, creature type, azure mana theme",output/crystal-ray.png,Open Portal Enhanced,common_creature_frame,"Animated version of Crystal Ray, subtle magical effects, 3-second loop",videos/creature/crystal-ray.mp4
Tide Leviathan,CREATURE,Azure Magic,AZURE,7,3,art/AZURE/CREATURE/tide-leviathan.png,frames/rare_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Tide Leviathan, creature type, azure mana theme",output/tide-leviathan.png,Open Portal Enhanced,common_creature_frame,"Animated version of Tide Leviathan, subtle magical effects, 3-second loop",videos/creature/tide-leviathan.mp4
Gale Warden,CREATURE,Azure Magic,AZURE,7,3,art/AZURE/CREATURE/gale-warden.png,frames/rare_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Gale Warden, creature type, azure mana theme",output/gale-warden.png,Open Portal Enhanced,common_creature_frame,"Animated version of Gale Warden, subtle magical effects, 3-second loop",videos/creature/gale-warden.mp4
Echo Manta,CREATURE,Azure Magic,AZURE,6,2,art/AZURE/CREATURE/echo-manta.png,frames/rare_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Echo Manta, creature type, azure mana theme",output/echo-manta.png,Open Portal Enhanced,common_creature_frame,"Animated version of Echo Manta, subtle magical effects, 3-second loop",videos/creature/echo-manta.mp4
Wave Sage,CREATURE,Azure Magic,AZURE,4,1,art/AZURE/CREATURE/wave-sage.png,frames/common_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Wave Sage, creature type, azure mana theme",output/wave-sage.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Wave Sage, subtle magical effects, 3-second loop",videos/creature/wave-sage.mp4
Star Seeker,CREATURE,Azure Magic,AZURE,6,2,art/AZURE/CREATURE/star-seeker.png,frames/rare_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Star Seeker, creature type, azure mana theme",output/star-seeker.png,Open Portal Enhanced,common_creature_frame,"Animated version of Star Seeker, subtle magical effects, 3-second loop",videos/creature/star-seeker.mp4
Aether Seeker,CREATURE,Azure Magic,AZURE,3,1,art/AZURE/CREATURE/aether-seeker.png,frames/common_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Aether Seeker, creature type, azure mana theme",output/aether-seeker.png,Open Portal Enhanced,common_creature_frame,"Animated version of Aether Seeker, subtle magical effects, 3-second loop",videos/creature/aether-seeker.mp4
Star Leviathan,CREATURE,Azure Magic,AZURE,3,1,art/AZURE/CREATURE/star-leviathan.png,frames/common_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Star Leviathan, creature type, azure mana theme",output/star-leviathan.png,Open Portal Enhanced,common_creature_frame,"Animated version of Star Leviathan, subtle magical effects, 3-second loop",videos/creature/star-leviathan.mp4
Wave Sentinel,CREATURE,Azure Magic,AZURE,5,1,art/AZURE/CREATURE/wave-sentinel.png,frames/common_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Wave Sentinel, creature type, azure mana theme",output/wave-sentinel.png,Open Portal Enhanced,common_creature_frame,"Animated version of Wave Sentinel, subtle magical effects, 3-second loop",videos/creature/wave-sentinel.mp4
Star Strider,CREATURE,Azure Magic,AZURE,3,1,art/AZURE/CREATURE/star-strider.png,frames/common_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Star Strider, creature type, azure mana theme",output/star-strider.png,Open Portal Enhanced,common_creature_frame,"Animated version of Star Strider, subtle magical effects, 3-second loop",videos/creature/star-strider.mp4
Mist Strider,CREATURE,Azure Magic,AZURE,5,1,art/AZURE/CREATURE/mist-strider.png,frames/common_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Mist Strider, creature type, azure mana theme",output/mist-strider.png,Open Portal Enhanced,common_creature_frame,"Animated version of Mist Strider, subtle magical effects, 3-second loop",videos/creature/mist-strider.mp4
Crystal Seraph,CREATURE,Azure Magic,AZURE,6,2,art/AZURE/CREATURE/crystal-seraph.png,frames/rare_creature_frame.png,icons/mana_azure.png,"Epic fantasy card art for Crystal Seraph, creature type, azure mana theme",output/crystal-seraph.png,Open Portal Enhanced,common_creature_frame,"Animated version of Crystal Seraph, subtle magical effects, 3-second loop",videos/creature/crystal-seraph.mp4
Inferno Drake,CREATURE,Crimson Magic,CRIMSON,4,1,art/CRIMSON/CREATURE/inferno-drake.png,frames/common_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Inferno Drake, creature type, crimson mana theme",output/inferno-drake.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Inferno Drake, subtle magical effects, 3-second loop",videos/creature/inferno-drake.mp4
Sear Behemoth,CREATURE,Crimson Magic,CRIMSON,4,1,art/CRIMSON/CREATURE/sear-behemoth.png,frames/common_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Sear Behemoth, creature type, crimson mana theme",output/sear-behemoth.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Sear Behemoth, subtle magical effects, 3-second loop",videos/creature/sear-behemoth.mp4
Cinder Ravager,CREATURE,Crimson Magic,CRIMSON,3,1,art/CRIMSON/CREATURE/cinder-ravager.png,frames/common_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Cinder Ravager, creature type, crimson mana theme",output/cinder-ravager.png,Open Portal Enhanced,common_creature_frame,"Animated version of Cinder Ravager, subtle magical effects, 3-second loop",videos/creature/cinder-ravager.mp4
Ember Juggernaut,CREATURE,Crimson Magic,CRIMSON,4,1,art/CRIMSON/CREATURE/ember-juggernaut.png,frames/common_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Ember Juggernaut, creature type, crimson mana theme",output/ember-juggernaut.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Ember Juggernaut, subtle magical effects, 3-second loop",videos/creature/ember-juggernaut.mp4
Ember Behemoth,CREATURE,Crimson Magic,CRIMSON,5,1,art/CRIMSON/CREATURE/ember-behemoth.png,frames/common_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Ember Behemoth, creature type, crimson mana theme",output/ember-behemoth.png,Open Portal Enhanced,common_creature_frame,"Animated version of Ember Behemoth, subtle magical effects, 3-second loop",videos/creature/ember-behemoth.mp4
Sear Warden,CREATURE,Crimson Magic,CRIMSON,6,2,art/CRIMSON/CREATURE/sear-warden.png,frames/rare_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Sear Warden, creature type, crimson mana theme",output/sear-warden.png,Open Portal Enhanced,common_creature_frame,"Animated version of Sear Warden, subtle magical effects, 3-second loop",videos/creature/sear-warden.mp4
Hell Behemoth,CREATURE,Crimson Magic,CRIMSON,3,1,art/CRIMSON/CREATURE/hell-behemoth.png,frames/common_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Hell Behemoth, creature type, crimson mana theme",output/hell-behemoth.png,Open Portal Enhanced,common_creature_frame,"Animated version of Hell Behemoth, subtle magical effects, 3-second loop",videos/creature/hell-behemoth.mp4
Blaze Behemoth,CREATURE,Crimson Magic,CRIMSON,5,1,art/CRIMSON/CREATURE/blaze-behemoth.png,frames/common_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Blaze Behemoth, creature type, crimson mana theme",output/blaze-behemoth.png,Open Portal Enhanced,common_creature_frame,"Animated version of Blaze Behemoth, subtle magical effects, 3-second loop",videos/creature/blaze-behemoth.mp4
Hell Goliath,CREATURE,Crimson Magic,CRIMSON,7,3,art/CRIMSON/CREATURE/hell-goliath.png,frames/rare_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Hell Goliath, creature type, crimson mana theme",output/hell-goliath.png,Open Portal Enhanced,common_creature_frame,"Animated version of Hell Goliath, subtle magical effects, 3-second loop",videos/creature/hell-goliath.mp4
Flame Juggernaut,CREATURE,Crimson Magic,CRIMSON,3,1,art/CRIMSON/CREATURE/flame-juggernaut.png,frames/common_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Flame Juggernaut, creature type, crimson mana theme",output/flame-juggernaut.png,Open Portal Enhanced,common_creature_frame,"Animated version of Flame Juggernaut, subtle magical effects, 3-second loop",videos/creature/flame-juggernaut.mp4
Ash Warden,CREATURE,Crimson Magic,CRIMSON,3,1,art/CRIMSON/CREATURE/ash-warden.png,frames/common_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Ash Warden, creature type, crimson mana theme",output/ash-warden.png,Open Portal Enhanced,common_creature_frame,"Animated version of Ash Warden, subtle magical effects, 3-second loop",videos/creature/ash-warden.mp4
Hell Ravager,CREATURE,Crimson Magic,CRIMSON,3,1,art/CRIMSON/CREATURE/hell-ravager.png,frames/common_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Hell Ravager, creature type, crimson mana theme",output/hell-ravager.png,Open Portal Enhanced,common_creature_frame,"Animated version of Hell Ravager, subtle magical effects, 3-second loop",videos/creature/hell-ravager.mp4
Ash Goliath,CREATURE,Crimson Magic,CRIMSON,6,2,art/CRIMSON/CREATURE/ash-goliath.png,frames/rare_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Ash Goliath, creature type, crimson mana theme",output/ash-goliath.png,Open Portal Enhanced,common_creature_frame,"Animated version of Ash Goliath, subtle magical effects, 3-second loop",videos/creature/ash-goliath.mp4
Char Juggernaut,CREATURE,Crimson Magic,CRIMSON,4,1,art/CRIMSON/CREATURE/char-juggernaut.png,frames/common_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Char Juggernaut, creature type, crimson mana theme",output/char-juggernaut.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Char Juggernaut, subtle magical effects, 3-second loop",videos/creature/char-juggernaut.mp4
Pyre Maw,CREATURE,Crimson Magic,CRIMSON,4,1,art/CRIMSON/CREATURE/pyre-maw.png,frames/common_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Pyre Maw, creature type, crimson mana theme",output/pyre-maw.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Pyre Maw, subtle magical effects, 3-second loop",videos/creature/pyre-maw.mp4
Blaze Hound,CREATURE,Crimson Magic,CRIMSON,5,1,art/CRIMSON/CREATURE/blaze-hound.png,frames/common_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Blaze Hound, creature type, crimson mana theme",output/blaze-hound.png,Open Portal Enhanced,common_creature_frame,"Animated version of Blaze Hound, subtle magical effects, 3-second loop",videos/creature/blaze-hound.mp4
Inferno Hydra,CREATURE,Crimson Magic,CRIMSON,7,3,art/CRIMSON/CREATURE/inferno-hydra.png,frames/rare_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Inferno Hydra, creature type, crimson mana theme",output/inferno-hydra.png,Open Portal Enhanced,common_creature_frame,"Animated version of Inferno Hydra, subtle magical effects, 3-second loop",videos/creature/inferno-hydra.mp4
Sear Maw,CREATURE,Crimson Magic,CRIMSON,6,2,art/CRIMSON/CREATURE/sear-maw.png,frames/rare_creature_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Sear Maw, creature type, crimson mana theme",output/sear-maw.png,Open Portal Enhanced,common_creature_frame,"Animated version of Sear Maw, subtle magical effects, 3-second loop",videos/creature/sear-maw.mp4
