name,category,mana_color_style,mana_color_code,mana_cost,energy_cost,art_path,frame_path,mana_icon_path,image_prompt,output_path,card_set
Basalt Gate,STRUCTURE,Ember Red,CRIMSON,4,2,art/Ember/Structure/Ember_Structure_77.png,frames/scifi_frame.png,icons/mana_crimson.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Ember Red mana structure ‘Basalt Gate’ activating a shield dome that refracts the landscape, seen from a dynamic three‑quarter view. The setting is ash dunes under a blood‑red sky, colored with deep scarlet, ember orange, and soot black; embers coiling in the updraft, fiery rim light carving the silhouette. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Ember_Structure_77.png,Open Portal
Cinder Kiln,STRUCTURE,Ember Red,CRIMSON,6,2,art/Ember/Structure/Ember_Structure_78.png,frames/scifi_frame.png,icons/mana_crimson.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Ember Red mana structure ‘Cinder Kiln’ channeling energy into surrounding pylons, seen from a Dutch tilt mid‑action. The setting is obsidian plains cracked with searing light, colored with deep scarlet, ember orange, and soot black; smoke plumes with ember constellations, sparks exploding from shattered rock. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Ember_Structure_78.png,Open Portal
Furnace Spire,STRUCTURE,Ember Red,CRIMSON,6,2,art/Ember/Structure/Ember_Structure_79.png,frames/scifi_frame.png,icons/mana_crimson.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Ember Red mana structure ‘Furnace Spire’ activating a shield dome that refracts the landscape, seen from a Dutch tilt mid‑action. The setting is collapsed forges and iron battlements above lava vents, colored with deep scarlet, ember orange, and soot black; smoke plumes with ember constellations, fiery rim light carving the silhouette. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Ember_Structure_79.png,Open Portal
Ash Beacon,STRUCTURE,Ember Red,CRIMSON,5,2,art/Ember/Structure/Ember_Structure_80.png,frames/scifi_frame.png,icons/mana_crimson.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Ember Red mana structure ‘Ash Beacon’ projecting a beam skyward that scatters through clouds, seen from a ground‑level tracking shot. The setting is basalt arches collapsing into molten chasms, colored with deep scarlet, ember orange, and soot black; embers coiling in the updraft, sparks exploding from shattered rock. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Ember_Structure_80.png,Open Portal
Furnace Crucible,STRUCTURE,Ember Red,CRIMSON,4,2,art/Ember/Structure/Ember_Structure_81.png,frames/scifi_frame.png,icons/mana_crimson.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Ember Red mana structure ‘Furnace Crucible’ opening a portal ring with concentric ripples of air, seen from a wide cinematic landscape. The setting is basalt arches collapsing into molten chasms, colored with deep scarlet, ember orange, and soot black; sparks exploding from shattered rock, smoke plumes with ember constellations. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Ember_Structure_81.png,Open Portal
Anvil Rampart,STRUCTURE,Ember Red,CRIMSON,2,1,art/Ember/Structure/Ember_Structure_82.png,frames/scifi_frame.png,icons/mana_crimson.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Ember Red mana structure ‘Anvil Rampart’ channeling energy into surrounding pylons, seen from a low‑angle hero shot. The setting is basalt arches collapsing into molten chasms, colored with deep scarlet, ember orange, and soot black; smoke plumes with ember constellations, fiery rim light carving the silhouette. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Ember_Structure_82.png,Open Portal
Basalt Beacon,STRUCTURE,Ember Red,CRIMSON,5,2,art/Ember/Structure/Ember_Structure_83.png,frames/scifi_frame.png,icons/mana_crimson.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Ember Red mana structure ‘Basalt Beacon’ opening a portal ring with concentric ripples of air, seen from a profile portrait with dramatic backlight. The setting is collapsed forges and iron battlements above lava vents, colored with deep scarlet, ember orange, and soot black; fiery rim light carving the silhouette, sparks exploding from shattered rock. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Ember_Structure_83.png,Open Portal
Pyre Bastion,STRUCTURE,Ember Red,CRIMSON,4,2,art/Ember/Structure/Ember_Structure_84.png,frames/scifi_frame.png,icons/mana_crimson.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Ember Red mana structure ‘Pyre Bastion’ activating a shield dome that refracts the landscape, seen from a dynamic three‑quarter view. The setting is basalt arches collapsing into molten chasms, colored with deep scarlet, ember orange, and soot black; sparks exploding from shattered rock, smoke plumes with ember constellations. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Ember_Structure_84.png,Open Portal
Forge Pylon,STRUCTURE,Ember Red,CRIMSON,2,1,art/Ember/Structure/Ember_Structure_85.png,frames/scifi_frame.png,icons/mana_crimson.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Ember Red mana structure ‘Forge Pylon’ launching signal flares that arc across the sky, seen from a dynamic three‑quarter view. The setting is collapsed forges and iron battlements above lava vents, colored with deep scarlet, ember orange, and soot black; embers coiling in the updraft, fiery rim light carving the silhouette. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Ember_Structure_85.png,Open Portal
Ember Gate,STRUCTURE,Ember Red,CRIMSON,5,2,art/Ember/Structure/Ember_Structure_86.png,frames/scifi_frame.png,icons/mana_crimson.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Ember Red mana structure ‘Ember Gate’ venting steam through ornate chimneys, seen from a ground‑level tracking shot. The setting is collapsed forges and iron battlements above lava vents, colored with deep scarlet, ember orange, and soot black; heat haze warping the horizon, sparks exploding from shattered rock. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Ember_Structure_86.png,Open Portal
